13269,Mid-State Regional Airport,Philipsburg,United States,\N,KPSB,40.88439941,-78.08730316,1948,-5,A,\N,airport,OurAirports
13271,Greater Portsmouth Regional Airport,Portsmouth,United States,PMH,KPMH,38.84049988,-82.84729767,663,-5,A,\N,airport,OurAirports
13306,Coonawarra Airport,Coonawarra,Australia,\N,YCNQ,-37.28329849,140.8000031,0,9.5,O,\N,airport,OurAirports
13307,Naracoorte Airport,Naracoorte,Australia,NAC,YNRC,-36.98529816,140.7250061,169,9.5,O,\N,airport,OurAirports
13309,Camilla Mitchell County Airport,Camilla,United States,\N,KCXU,31.21290016,-84.23680115,175,-5,U,\N,airport,OurAirports
13311,Clarenville Airport,Clarenville,Canada,\N,CCZ3,48.27470016,-53.9239006,199,-3.5,A,\N,airport,OurAirports
13315,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Ponta Grossa,Brazil,PGZ,SSZW,-25.1847,-50.1441,2588,-3,S,\N,airport,OurAirports
13334,Palenque International Airport,Palenque,Mexico,PQM,MMPQ,17.533153,-92.015484,200,-5,U,\N,airport,OurAirports
13335,Caloundra Airport,Caloundra,Australia,CUD,YCDR,-26.79999924,153.1000061,12,10,N,\N,airport,OurAirports
13336,Clarks Point Airport,Clarks Point,United States,CLP,PFCL,58.83369827,-158.529007,80,-9,A,\N,airport,OurAirports
13339,Ospika Airport,Williston Lake,Canada,\N,CBA9,56.27500153,-124.052002,2300,-8,A,\N,airport,OurAirports
13341,Charlottetown Airport,Charlottetown,Canada,\N,CCH4,52.76499939,-56.11560059,209,-3.5,A,\N,airport,OurAirports
13342,Doris Lake,Doris Lake,Canada,JOJ,CDL7,68.12527466,-106.5852814,50,-7,A,\N,airport,OurAirports
13344,Costa Esmeralda Airport,Tola,Nicaragua,ECI,MNCE,11.427542,-86.033361,84,-6,N,\N,airport,OurAirports
13346,Monte Cristi Airport,Montecristi,Dominican Republic,\N,MDMC,19.86529922,-71.64530182,121,-4,N,\N,airport,OurAirports
13347,El Papalon Airport,San Miguel,El Salvador,\N,MSSM,13.44410038,-88.1269989,283,-6,N,\N,airport,OurAirports
13354,Sandpoint Airport,Sandpoint,United States,\N,KSZT,48.29949951,-116.5599976,2131,-8,A,\N,airport,OurAirports
13355,Attu Heliport,Attu,Greenland,QGQ,BGAT,67.94066286,-53.62186968,32,-3,N,\N,airport,OurAirports
13356,Kangaatsiaq Heliport,Kangaatsiaq,Greenland,QPW,BGKA,68.31265749,-53.46020758,17,-3,N,\N,airport,OurAirports
13357,Kitsissuarsuit Heliport,Kitsissuarsuit,Greenland,QJE,BGKT,68.857926,-53.12329531,18,-3,N,\N,airport,OurAirports
13358,Niaqornaarsuk Heliport,Niaqornaarsuk,Greenland,\N,BGNK,68.236381,-52.852148,152,-3,N,\N,airport,OurAirports
13359,Ilimanaq Heliport,Ilimanaq,Greenland,XIQ,BGIL,69.080915,-51.11431539,52,-3,N,\N,airport,OurAirports
13360,Qeqertaq Heliport,Qeqertaq,Greenland,QQT,BGQE,69.99586111,-51.30091667,69,-3,N,\N,airport,OurAirports
13361,Saqqaq Heliport,Saqqaq,Greenland,\N,BGSQ,70.011448,-51.932142,38,-3,N,\N,airport,OurAirports
13363,Savissivik Heliport,Savissivik,Greenland,\N,BGSV,76.01861346,-65.11768341,24,-4,N,\N,airport,OurAirports
13364,Siorapaluk Heliport,Siorapaluk,Greenland,\N,BGSI,77.78651735,-70.63865662,102,-4,N,\N,airport,OurAirports
13365,Aappilattoq (Qaasuitsup) Heliport,Aappilattoq,Greenland,\N,BGAG,72.88702982,-55.59628665,42,-3,N,\N,airport,OurAirports
13366,Innarsuit Heliport,Innaarsuit,Greenland,\N,BGIN,73.19989534,-56.01081669,95,-3,N,\N,airport,OurAirports
13367,Kangersuatsiaq Heliport,Kangersuatsiaq,Greenland,\N,BGKS,72.38109155,-55.53658605,112,-3,N,\N,airport,OurAirports
13368,Kullorsuaq Heliport,Kullorsuaq,Greenland,\N,BGKQ,74.57804983,-57.22682834,148,-3,N,\N,airport,OurAirports
13369,Nuussuaq Heliport,Nuussuaq,Greenland,\N,BGNU,74.10985285,-57.06503749,184,-3,N,\N,airport,OurAirports
13370,Tasiusaq (Qaasuitsup) Heliport,Tasiusaq,Greenland,\N,BGTA,73.3730545,-56.06027985,181,-3,N,\N,airport,OurAirports
13371,Upernavik Kujalleq Heliport,Upernavik Kujalleq,Greenland,\N,BGKL,72.15274253,-55.53098559,92,-3,N,\N,airport,OurAirports
13372,Aappilattoq (Kujalleq) Heliport,Aappilattoq,Greenland,\N,BGAQ,60.148357,-44.286916,30,-3,U,\N,airport,OurAirports
13373,Tasiusaq (Kujalleq) Heliport,Tasiusaq,Greenland,\N,BGTQ,60.19430531,-44.813447,21,-3,N,\N,airport,OurAirports
13374,Narsaq Kujalleq Heliport,Narsaq Kujalleq,Greenland,\N,BGFD,60.004694,-44.656935,44,-3,N,\N,airport,OurAirports
13375,Ikamiut Heliport,Ikamiut,Greenland,QJI,BGIT,68.6342531,-51.83226228,49,-3,N,\N,airport,OurAirports
13377,Ammassivik Heliport,Ammassivik,Greenland,\N,BGAS,60.597376,-45.382445,71,-3,N,\N,airport,OurAirports
13378,Eqalugaarsuit Heliport,Eqalugaarsuit,Greenland,QFG,BGET,60.61971965,-45.91406196,9,-3,N,\N,airport,OurAirports
13379,Qassimiut Heliport,Qassimiut,Greenland,\N,BGQT,60.78095923,-47.15624928,29,-3,N,\N,airport,OurAirports
13380,Tiniteqilaaq Heliport,Tiniteqilaaq,Greenland,\N,BGTN,65.89202734,-37.78340936,15,-3,N,\N,airport,OurAirports
13381,Isortoq Heliport,Isortoq,Greenland,\N,BGIS,65.54779239,-38.97655249,92,-3,N,\N,airport,OurAirports
13382,Kuummiut Heliport,Kuummiit,Greenland,\N,BGKM,65.86393474,-36.99791908,89,-3,N,\N,airport,OurAirports
13383,Sermiligaaq Heliport,Sermiligaaq,Greenland,\N,BGSG,65.90591976,-36.3782537,33,-3,N,\N,airport,OurAirports
13384,Ikerassaarsuk Heliport,Ikerasaarsuk,Greenland,QRY,BGIK,68.14088101,-53.44145894,165,-3,N,\N,airport,OurAirports
13385,Illorsuit Heliport,Illorsuit,Greenland,\N,BGLL,71.24194404,-53.56287718,154,-3,N,\N,airport,OurAirports
13386,Nuugaatsiaq Heliport,Nuugaatsiaq,Greenland,\N,BGNQ,71.53876875,-53.20503831,57,-3,N,\N,airport,OurAirports
13387,Saattut Heliport,Saattut,Greenland,\N,BGST,70.81117198,-51.63128972,131,-3,N,\N,airport,OurAirports
13388,Ikerasak Heliport,Ikerasak,Greenland,\N,BGIA,70.49814535,-51.3030839,66,-3,N,\N,airport,OurAirports
13389,Niaqornat Heliport,Niaqornat,Greenland,\N,BGNT,70.78938469,-53.66294503,10,-3,N,\N,airport,OurAirports
13390,Ukkusissat Heliport,Ukkusissat,Greenland,\N,BGUT,71.04943849,-51.8900156,223,-3,N,\N,airport,OurAirports
13397,Olhos D`Ã¡gua Airport,Agua Boa,Brazil,\N,SWHP,-14.019444,-52.152222,1506,-4,S,\N,airport,OurAirports
13398,Novo Progresso Airport,Novo Progresso,Brazil,NPR,SJNP,-7.125833,-55.400833,794,-3,S,\N,airport,OurAirports
13399,Adolino Bedin Regional Airport,Sorriso,Brazil,SMT,SBSO,-12.479177,-55.672341,1266,-4,S,\N,airport,OurAirports
13400,Serra da Capivara Airport,Sao Raimundo Nonato,Brazil,\N,SWKQ,-9.082778,-42.644444,1362,-3,S,\N,airport,OurAirports
13401,EncarnaciÃ³n Airport,Encarnacion,Paraguay,ENO,SGEN,-27.227366,-55.837495,659,-4,S,\N,airport,OurAirports
13402,Amatopo Airstrip,Amatopo,Suriname,\N,SMAM,3.547885,-57.633958,0,-3,N,\N,airport,OurAirports
13403,Poeketi Airstrip,Poeketi,Suriname,\N,SMPE,4.126389,-54.623611,0,-3,N,\N,airport,OurAirports
13404,Godo Holo Airstrip,Pikienkondre of Miranda,Suriname,\N,SMGH,4.0583,-54.7861,280,-3,N,\N,airport,OurAirports
13405,Anholt Airport,Anholt,Denmark,\N,EKAT,56.69889832,11.55589962,23,1,E,\N,airport,OurAirports
13411,St Pierre d'OlÃ©ron Airfield,Saint Pierre d'Oleron,France,\N,LFDP,45.959202,-1.31611,20,-1,E,\N,airport,OurAirports
13412,Semur En Auxois Airfield,Semur en Auxois,France,\N,LFGQ,47.481899,4.34417,1053,-1,E,\N,airport,OurAirports
13415,Urzhar Airport,Urzhar,Kazakhstan,UZR,UASU,47.09115,81.66521,0,6,U,\N,airport,OurAirports
13416,Pyramiden Heliport,Pyramiden,Norway,\N,ENPY,78.652322,16.337208,6,1,E,\N,airport,OurAirports
13421,Lipki Air Base,Minsk,Belarus,\N,UMMI,53.913545,27.708775,0,3,N,\N,airport,OurAirports
13422,Zermatt  Heliport,Zermatt,Switzerland,\N,LSEZ,46.02931976,7.75336647,0,1,E,\N,airport,OurAirports
13423,Nikolskoye Airport,Nikolskoye,Russia,\N,UHPX,55.17833328,166.0483398,49,12,N,\N,airport,OurAirports
13424,Tilichiki Airport,Tilichiki,Russia,\N,UHPT,60.38280106,166.026001,7,12,N,\N,airport,OurAirports
13425,Nyurba Airport,Nyurba,Russia,NYR,UENN,63.294998,118.336998,394,9,N,\N,airport,OurAirports
13426,Sakkyryr Airport,Batagay-Alyta,Russia,SUK,UEBS,67.792,130.394,1686,9,N,\N,airport,OurAirports
13427,Ust-Kuyga Airport,Ust-Kuyga,Russia,UKG,UEBT,70.01100159,135.6450043,315,10,N,\N,airport,OurAirports
13428,Verkhnevilyuisk Airport,Verkhnevilyuysk,Russia,VHV,UENI,63.4580574,120.269165,411,9,N,\N,airport,OurAirports
13429,Mendeleyevo Airport,Yuzhno-Kurilsk,Russia,DEE,UHSM,43.95840073,145.6829987,584,11,N,\N,airport,OurAirports
13430,Yamburg Airport,Yamburg,Russia,\N,USMQ,67.986664,75.099998,108,5,N,\N,airport,OurAirports
13431,Shakhtyorsk Airport,Shakhtyorsk,Russia,EKS,UHSK,49.1903,142.082993,50,11,N,\N,airport,OurAirports
13432,Talakan Airport,Talakan,Russia,TLK,UECT,59.876389,111.044444,1329,9,U,\N,airport,OurAirports
13433,Mama Airport,Mama,Russia,\N,UIKM,58.3133316,112.8899994,659,8,N,\N,airport,OurAirports
13435,Aarhus Seaplne Terminal,Aarhus,Denmark,\N,EKAC,56.151717,10.248428,0,2,E,\N,airport,OurAirports
13436,Oakland Troy Airport,Troy,United States,\N,KVLL,42.54290009,-83.17790222,727,-5,A,\N,airport,OurAirports
13437,Stratford Municipal Airport,Stratford,Canada,\N,CYSA,43.41559982,-80.93440247,1215,-5,A,\N,airport,OurAirports
13438,Edmundston Airport,Edmundston,Canada,\N,CYES,47.49060059,-68.48190308,490,-4,A,\N,airport,OurAirports
13439,Red Dog Airport,Red Dog,United States,RDB,PADG,68.03209686,-162.8990021,969,-9,A,\N,airport,OurAirports
13447,Impfondo Airport,Impfondo,Congo (Brazzaville),ION,FCOI,1.616999984,18.06699944,1099,1,N,\N,airport,OurAirports
13448,El Bayadh Airport,El Bayadh,Algeria,EBH,DAOY,33.72166667,1.0925,4493,1,N,\N,airport,OurAirports
13451,Alzintan Airport,Zintan,Libya,ZIS,HLZN,31.774878,12.25006,2080,2,N,\N,airport,OurAirports
13452,Monkey Bay Airport,Monkey Bay,Malawi,MYZ,FWMY,-14.08360004,34.91970062,1580,2,N,\N,airport,OurAirports
13453,SuwaÅ‚ki Airport,Suwalki,Poland,\N,EPSU,54.07279968,22.89920044,581,2,U,\N,airport,OurAirports
13454,Srr Ahmadu Bello International Airport,Birnin Kebbi,Nigeria,\N,DNBK,12.480556,4.369445,775,1,N,\N,airport,OurAirports
13455,Sir Abubakar Tafawa Balewa International Airport,Bauchi,Nigeria,BCU,DNBC,10.482833,9.744,1965,1,N,\N,airport,OurAirports
13456,Gombe Lawanti International Airport,Gombe,Nigeria,GMO,DNGO,10.29833333,10.89638889,1590,1,N,\N,airport,OurAirports
13457,Dutse International Airport,Dutse,Nigeria,\N,DNDS,11.795168,9.311667,1365,1,N,\N,airport,OurAirports
13458,Jalingo Airport,Jalingo,Nigeria,\N,DNJA,8.900587,11.27946,685,1,N,\N,airport,OurAirports
13460,Kolda North Airport,Kolda,Senegal,KDA,GODK,12.89850044,-14.96809959,33,0,N,\N,airport,OurAirports
13463,King Mswati III International Airport,Manzini,Swaziland,SHO,FDSK,-26.358611,31.716944,1092,2,N,\N,airport,OurAirports
13465,Kilwa Masoko Airport,Kilwa Masoko,Tanzania,KIY,HTKI,-8.91123,39.508619,50,3,U,\N,airport,OurAirports
13466,West Kilimanjaro Airport,Kilimanjaro,Tanzania,\N,HTWK,-3.049999952,37,4300,3,N,\N,airport,OurAirports
13467,Moshi Airport,Moshi,Tanzania,QSI,HTMS,-3.363329887,37.32690048,2801,3,N,\N,airport,OurAirports
13468,Mansa Airport,Mansa,Zambia,MNS,FLMA,-11.13700008,28.87260056,4101,2,N,\N,airport,OurAirports
13469,Ghazni Airport,Ghazni,Afghanistan,GZI,OAGN,33.53120041,68.41290283,7150,4.5,N,\N,airport,OurAirports
13470,Baicheng Chang'an Airport,Baicheng,China,DBC,ZYBA,45.505278,123.019722,480,8,N,\N,airport,OurAirports
13471,Longnan Chengzhou Airport,Longnan,China,LNL,ZLLN,33.788,105.797,3707,8,N,\N,airport,OurAirports
13472,Shangrao Sanqingshan Airport,Shangrao,China,SQD,ZSSR,28.3797,117.9643,340,8,N,\N,airport,OurAirports
13473,Songyuan Chaganhu Airport,Songyuan,China,YSQ,ZYSQ,44.938114,124.550178,459,8,N,\N,airport,OurAirports
13474,Jiansanjiang Airport,Jiansanjiang,China,JSJ,ZYJS,47.11,132.660278,0,8,N,\N,airport,OurAirports
13476,Zunyi Maotai Airport,Zunyi,China,WMT,ZUMT,27.81638,106.33268,4068,8,N,\N,airport,OurAirports
13477,Libo Airport,Libo,China,LLB,ZULB,25.4525,107.961667,0,8,N,\N,airport,OurAirports
13478,Chengde Puning Airport,Chengde,China,CDE,ZBCD,41.1225,118.073889,0,8,N,\N,airport,OurAirports
13479,Wudalianchi Dedu Airport,Wudalianchi,China,DTU,ZYDU,48.445,126.133,984,8,N,\N,airport,OurAirports
13480,Ejin Banner-Taolai Airport,Ejin Banner,China,EJN,ZBEN,42.0155,101.0005,3077,8,N,\N,airport,OurAirports
13481,Alxa Right Banner Badanjilin Airport,Alxa Right Banner,China,RHT,ZBAR,39.225,101.546,4659,8,N,\N,airport,OurAirports
13482,Holingol Huolinhe Airport,Holingol,China,HUO,ZBHZ,45.487222,119.407222,0,8,N,\N,airport,OurAirports
13483,Golog Maqin Airport,Golog,China,GMQ,ZLGL,34.418066,100.301144,12426,8,N,\N,airport,OurAirports
13485,Yeerqiang Airport,Yarkant,China,QSZ,ZWSC,38.281055,77.075192,4232,8,N,\N,airport,OurAirports
13487,Tezu Airport,Tezu,India,TEI,VETJ,27.94120026,96.13439941,800,5.5,N,\N,airport,OurAirports
13488,Cangyuan Washan Airport,Cangyuan,China,CWJ,ZPCW,23.273889,99.373611,0,8,N,\N,airport,OurAirports
13489,Lancang Jingmai Airport,Lancang Lahu,China,JMJ,ZPJM,22.415833,99.786389,0,8,N,\N,airport,OurAirports
13490,Ninglang Luguhu Airport,Ninglang,China,NLH,ZPNL,27.5403,100.7593,10804,8,N,\N,airport,OurAirports
13491,Pimenta Bueno Airport,Pimenta Bueno,Brazil,PBQ,SWPM,-11.64159966,-61.17910004,682,-4,S,\N,airport,OurAirports
13492,Ariquemes Airport,ARIQUEMES,Brazil,\N,SJOG,-9.884721756,-63.04888916,530,-4,S,\N,airport,OurAirports
13493,Fazenda Spartacus Airport,COLNIZA,Brazil,\N,SIXZ,-24,-48.60833359,2346,-4,S,\N,airport,OurAirports
13494,Xinzhou Wutaishan Airport,Xinzhou,China,WUT,ZBXZ,38.597456,112.969173,2527,8,N,\N,airport,OurAirports
13496,Chengjisihan Airport,Zhalantun,China,NZL,ZBZL,47.865833,122.767503,928,8,N,\N,airport,OurAirports
13497,Fazenda Mequens Airport,ALTA FLORESTA D'OESTE,Brazil,\N,SJTF,-13.06194401,-62.25749969,552,-4,S,\N,airport,OurAirports
13498,Prainha Airport,APUI,Brazil,\N,SWYN,-7.172870159,-59.83959961,197,-4,S,\N,airport,OurAirports
13499,Mostardas Airport,SANTO ANTONIO DO MATUPI,Brazil,\N,SSMT,-31.10359955,-50.91030121,59,-4,S,\N,airport,OurAirports
13500,Santo Domingo Airport,CONSELVAN,Brazil,\N,SCSN,-33.65639877,-71.61440277,246,-4,S,\N,airport,OurAirports
13502,Adampur Airport,Adampur,India,AIP,VIAX,31.4338,75.758797,775,5.5,N,\N,airport,OurAirports
13511,Vijayanagar Aerodrome (JSW),Toranagallu,India,VDY,VOJV,15.17496667,76.63494722,1670,5.5,N,\N,airport,OurAirports
13513,Shirdi Airport,Shirdi,India,SAG,VASD,19.688611,74.378889,1926,5.5,N,\N,airport,OurAirports
13514,Jeypore Airport,Jeypore,India,PYB,VEJP,18.87999916,82.55200195,1952,5.5,N,\N,airport,OurAirports
13520,Trunojoyo Airport,Sumenep,Indonesia,SUP,WART,-7.0242,113.89023,10,7,N,\N,airport,OurAirports
13521,Lasondre Airport,Batu Islands,Indonesia,\N,WIMO,-0.01924,98.30097,30,7,N,\N,airport,OurAirports
13525,Rokot Airport,Sipora,Indonesia,RKO,WIBR,-2.099119902,99.70069885,1,7,N,\N,airport,OurAirports
13529,Pasir Pangaraan Airport,Pasir Pangaraian,Indonesia,PPR,WIDE,0.8454310298,100.3700027,151,7,N,\N,airport,OurAirports
13530,Sei Bati Airport,Tanjung Balai Karimun,Indonesia,TJB,WIBT,1.0527,103.3931,33,7,N,\N,airport,OurAirports
13532,Departi Parbo Airport,Kerinci Regency,Indonesia,KRC,WIPH,-2.093,101.4683,2600,7,N,\N,airport,OurAirports
13535,Namrole Airport,Buru Island,Indonesia,NRE,WAPG,-3.8548,126.7012,31,9,N,\N,airport,OurAirports
13538,Namlea Airport,Namlea,Indonesia,NAM,WAPR,-3.235569954,127.0999985,41,9,N,\N,airport,OurAirports
13540,Rar Gwamar Airport,Dobo,Indonesia,DOB,WAPD,-5.772220135,134.2120056,61,9,N,\N,airport,OurAirports
13543,Emalamo Sanana Airport,Sanana,Indonesia,SQN,WAPN,-2.080509901,125.9670029,39,9,N,\N,airport,OurAirports
13544,Ayawasi Airport,Ayawasi,Indonesia,AYW,WASA,-1.1593,132.4633,1560,9,N,\N,airport,OurAirports
13545,Bunyu Airport,Bunyu,Indonesia,BYQ,WALV,3.455719948,117.8669968,118,8,N,\N,airport,OurAirports
13546,Buol Airport,Buol,Indonesia,UOL,WAMY,1.1027,121.4141,27,8,N,\N,airport,OurAirports
13548,Sugimanuru Airport,Raha,Indonesia,RAQ,WAWR,-4.760557,122.569371,132,8,N,\N,airport,OurAirports
13550,Jask Airport,Jask,Iran,JSK,OIZJ,25.653601,57.799301,19,3.5,E,\N,airport,OurAirports
13551,Frankfort Dow Memorial Field,Frankfort,United States,\N,KFKS,44.62519836,-86.20079803,633,-5,A,\N,airport,OurAirports
13552,Cheboygan County Airport,Cheboygan,United States,\N,KSLH,45.65370178,-84.51930237,639,-5,A,\N,airport,OurAirports
13553,Kozushima Airport,Kozushima,Japan,\N,RJAZ,34.18999863,139.1340027,452,9,N,\N,airport,OurAirports
13561,Kazarman Airport,Kazarman,Kyrgyzstan,\N,UAFZ,41.41029081,74.04441834,4298,6,N,\N,airport,OurAirports
13562,Kerben Airport,Kerben,Kyrgyzstan,\N,UAFE,41.48450089,71.73370361,4199,6,N,\N,airport,OurAirports
13564,Naryn Airport,Naryn,Kyrgyzstan,\N,UAFN,41.44150162,76.13059998,6998,6,N,\N,airport,OurAirports
13566,Sayaboury Airport,Sainyabuli,Laos,ZBY,VLSB,19.2436,101.7093,962,7,N,\N,airport,OurAirports
13572,Baglung Airport,Baglung,Nepal,BGL,VNBL,28.21279907,83.66629791,3320,5.75,N,\N,airport,OurAirports
13573,Rajbiraj Airport,Rajbiraj,Nepal,RJB,VNRB,26.510066,86.733902,250,5.45,N,\N,airport,OurAirports
13575,Duqm International Airport,Duqm,Oman,DQM,OODQ,19.501944,57.634167,364,4,N,\N,airport,OurAirports
13580,Palanan Community Airport,Palanan,Philippines,\N,RPLN,17.065667,122.427671,52,8,N,\N,airport,OurAirports
13581,Itbayat Airport,Itbayat,Philippines,\N,RPLT,20.722521,121.809969,328,8,N,\N,airport,OurAirports
13583,Catbalogan Airport,Catbalogan City,Philippines,\N,RPVY,11.81,124.83,0,8,N,\N,airport,OurAirports
13584,Maasin Airport,Maasin,Philippines,\N,RPSM,10.18729973,124.7819977,328,8,N,\N,airport,OurAirports
13592,Bantayan Airport,Bantayan,Philippines,\N,RPSB,11.1624,123.7848,60,8,N,\N,airport,OurAirports
13593,Biliran Airport,Biliran,Philippines,\N,RPVQ,11.51591783,124.4289851,0,8,N,\N,airport,OurAirports
13595,Fazenda VÃ¡rzea Funda Airport,PRIMAVERA D'OESTE,Brazil,\N,SIEL,-16.58361053,-57.73222351,709,-4,S,\N,airport,OurAirports
13597,Primavera do Leste Airport,PRIMAVERA DO LESTE,Brazil,\N,SWPY,-15.56555557,-54.33777618,2149,-4,S,\N,airport,OurAirports
13598,Croker Island Airport,Croker Island,Australia,CKI,YCKI,-11.16499996,132.4830017,16,9.5,N,\N,airport,OurAirports
13599,The Granites Airport,The Granites,Australia,\N,YTGT,-20.54829979,130.3470001,0,9.5,N,\N,airport,OurAirports
13600,Barimunya Airport,Barimunya,Australia,BYP,YBRY,-22.6739006,119.1660004,2082,8,N,\N,airport,OurAirports
13601,Laucala Island Airport,Laucala,Fiji,LUC,NFNH,-16.74810028,-179.6670074,10,12,U,\N,airport,OurAirports
13602,Yasawa Island Airport,Yasawa Island,Fiji,YAS,NFSW,-16.75889969,177.5449982,37,12,Z,\N,airport,OurAirports
13606,North Shore Aerodrome,North Shore,New Zealand,\N,NZNE,-36.65670013,174.6549988,210,12,Z,\N,airport,OurAirports
13607,John C Tune Airport,Nashville,United States,\N,KJWN,36.18239975,-86.88670349,495,-5,A,\N,airport,OurAirports
13608,Okiwi Station Airport,Okiwi,New Zealand,\N,NZOX,-36.14640045,175.4190063,10,12,Z,\N,airport,OurAirports
13609,Waiheke Reeve Airport,Waiheke Island,New Zealand,WIK,NZKE,-36.80889893,175.0859985,226,12,Z,\N,airport,OurAirports
13610,Karamea Airport,Karamea,New Zealand,\N,NZKM,-41.23669815,172.1049957,30,12,Z,\N,airport,OurAirports
13621,Jastarnia Airport,Jastarnia,Poland,\N,EPJA,54.71028137,18.64528084,3,2,E,\N,airport,OurAirports
13622,Nop Goliat Airport,Dekai,Indonesia,DEX,WAVD,-4.8557,139.482006,198,9,N,\N,airport,OurAirports
13623,Napuka Island Airport,Napuka,French Polynesia,NAU,NTGN,-14.17679977,-141.2669983,7,-10,N,\N,airport,OurAirports
13624,Faaite Airport,Faaite,French Polynesia,FAC,NTKF,-16.68670082,-145.3289948,7,-10,N,\N,airport,OurAirports
13625,Nukutavake Airport,Nukutavake,French Polynesia,NUK,NTGW,-19.28499985,-138.7720032,17,-10,N,\N,airport,OurAirports
13626,Vahitahi Airport,Vahitahi,French Polynesia,VHZ,NTUV,-18.78000069,-138.8529968,9,-10,N,\N,airport,OurAirports
13627,Hikueru Atoll Airport,Hikueru,French Polynesia,HHZ,NTGH,-17.54470062,-142.6139984,5,-10,N,\N,airport,OurAirports
13628,Raroia Airport,Raroia,French Polynesia,RRR,NTKO,-16.045,-142.476944,18,-10,N,\N,airport,OurAirports
13629,Kauehi Airport,Kauehi,French Polynesia,KHZ,NTKA,-15.78079987,-145.1239929,13,-10,N,\N,airport,OurAirports
13630,Tatakoto Airport,Tatakoto,French Polynesia,TKV,NTGO,-17.3553009,-138.4450073,12,-10,N,\N,airport,OurAirports
13631,Sasereme Airport,Sasereme,Papua New Guinea,TDS,AYSS,-7.6217,142.868,121,10,N,\N,airport,OurAirports
13632,Tanah Merah Airport,Boven Digoel,Indonesia,TMH,WAKT,-6.099219799,140.2980042,57,9,N,\N,airport,OurAirports
13635,Denali Airport,McKinley Park,United States,\N,AK06,63.64509964,-148.7980042,2050,-9,A,\N,airport,OurAirports
13636,Comte. Rolim Adolfo Amaroâ€“JundiaÃ­ State Airport,Jundiai,Brazil,\N,SBJD,-23.180369,-46.944408,2484,-3,S,\N,airport,OurAirports
13642,Potomac Airpark,Berkeley Springs,United States,\N,KW35,39.69260025,-78.16609955,412,-5,A,\N,airport,OurAirports
13643,Helisul IV Heliport,Foz Do Iguacu,Brazil,\N,SSHS,-25.61305618,-54.39805603,676,-3,N,\N,airport,OurAirports
13647,Brits Airport,Brits,South Africa,\N,FABS,-25.53230095,27.77589989,3756,2,U,\N,airport,OurAirports
13648,West Melton Aerodrome,West Melton,New Zealand,\N,NZWL,-43.47669983,172.3970032,312,12,Z,\N,airport,OurAirports
13649,Rangiora Airfield,Rangiora,New Zealand,\N,NZRT,-43.29000092,172.5420074,180,12,U,\N,airport,OurAirports
13668,Fazenda Jatobasso Airport,JARU,Brazil,\N,SIDG,-22.42916679,-55.53333282,2152,-4,S,\N,airport,OurAirports
13669,FIC Heliport,MACHADINHO D'OESTE,Brazil,\N,SIMC,-22.71138954,-47.14110947,1985,-4,S,\N,airport,OurAirports
13671,Noonkanbah Airport,Noonkanbah,Australia,NKB,YNKA,-18.49469948,124.8519974,0,8,N,\N,airport,OurAirports
13677,Algeciras Heliport,Algeciras,Spain,AEI,LEAG,36.12888,-5.441118,98,-2,E,\N,airport,OurAirports
13681,Chepelevka Airport,Uzyn,Ukraine,\N,UKKH,49.79059982,30.44140053,568,2,E,\N,airport,OurAirports
13683,Fazenda SÃ£o Nicolau Airport,COTRIGUACU,Brazil,\N,SWQT,-9.864443779,-58.22916794,738,0,U,\N,airport,OurAirports
13684,Kisoro Airport,Kisoro,Uganda,\N,HUKI,-1.2837,29.7197,6200,3,N,\N,airport,OurAirports
13687,Kasese Airport,Kasese,Uganda,KSE,HUKS,0.1829999983,30.10000038,3146,3,N,\N,airport,OurAirports
13694,Stennis International Airport,Bay St. Louis,United States,\N,KHSA,30.36779976,-89.45459747,23,-5,A,\N,airport,OurAirports
13695,Sunchales Aeroclub Airport,Sunchales,Argentina,NCJ,SAFS,-30.9575,-61.5283,311,-3,N,\N,airport,OurAirports
13696,Istanbul Airport,Istanbul,Turkey,IST,LTFM,41.275278,28.751944,325,3,E,\N,airport,OurAirports
13707,Seldovia Airport,Seldovia,United States,SOV,PASO,59.44240189,-151.7039948,29,-9,A,\N,airport,OurAirports
13711,Lutselk'e Airport,Lutselk'e,Canada,YSG,CYLK,62.418303,-110.681998,596,\N,\N,\N,airport,OurAirports
13712,EngelÃ¸y Airport,EngelÃ¸y,Norway,\N,ENEN,67.967222,14.9925,0,\N,\N,\N,airport,OurAirports
13713,Dwangwa Airport,Dwangwa,Malawi,DWA,FWDW,-12.5183,34.131901,1605,\N,\N,\N,airport,OurAirports
13714,"Paloich Airport, Heliport",Higleig,South Sudan,HGI,HSFA,10.529167,32.500556,1290,\N,\N,\N,airport,OurAirports
13715,Julian Carroll Airport,Jackson,United States,\N,KJKL,37.59389877,-83.31729889,1381,\N,\N,\N,airport,OurAirports
13716,Beaufort MCAS - Merritt Field,Beaufort,United States,\N,KNBC,32.47740173,-80.72319794,37,\N,\N,\N,airport,OurAirports
13717,Camp Pendleton MCAS (Munn Field) Airport,Oceanside,United States,\N,KNFG,33.30130005,-117.3550034,78,\N,\N,\N,airport,OurAirports
13718,Aerodromo de Castelo Branco,Castelo Branco,Portugal,\N,LPCB,39.847022,-7.44111,1300,\N,\N,\N,airport,OurAirports
